eventid,driverid,speed,lat,lon,eventdate,eventtime
12798,51,18,29.8699072,-95.3298675,6/22/2019,2:14 PM
12799,14,57,57.716,60.6484,8/8/2019,1:55 PM
12800,289,32,41.8214682,-7.4930317,11/6/2019,11:38 PM
12801,265,34,49.2095093,2.5814197,7/21/2019,10:45 AM
12802,263,79,18.5614891,-74.4195864,1/27/2019,9:01 PM
12803,170,48,34.7577423,-2.432221,6/22/2019,11:13 AM
12804,229,30,13.4712468,101.0978724,4/24/2019,1:16 AM
12805,169,16,-7.4061863,109.6490516,11/24/2019,11:15 AM
12806,36,52,41.385858,-8.3854178,6/8/2019,3:25 AM
12807,51,24,16.6900154,121.5455394,9/16/2019,10:55 PM
12808,81,38,-9.68,124.7403,1/19/2019,3:44 PM
12809,88,5,-40.6032394,175.3756249,2/7/2019,4:56 AM
12810,111,3,22.720974,114.246899,11/18/2019,1:18 PM
12811,237,11,53.3666338,-6.3539424,11/1/2019,9:49 PM
12812,20,66,45.9536011,14.8386368,2/11/2019,8:35 AM
12813,113,25,39.6507816,-8.5452616,7/14/2019,8:58 AM
12814,155,9,35.553144,116.783833,3/14/2019,12:37 AM
12815,53,2,-5.7577862,105.6984455,10/9/2019,4:29 PM
12816,164,76,47.498123,33.9169021,6/9/2019,9:48 AM
12817,114,27,51.3830331,20.0136604,10/9/2019,4:14 PM
12818,217,60,-7.8808775,-40.0810267,12/2/2019,5:13 AM
12819,154,74,24.546876,107.04219,3/6/2019,9:44 AM
12820,76,46,-1.5904721,-78.9995154,9/17/2019,11:01 AM
12821,266,71,30.4158383,31.5621184,11/30/2019,8:36 PM
12822,68,26,45.1974486,38.579875,5/19/2019,11:41 PM
12823,72,25,39.7476306,-8.7335517,6/28/2019,2:28 PM
12824,143,9,45.638468,0.129895,12/1/2019,5:54 PM
12825,223,49,47.49116,3.91302,6/11/2019,1:59 PM
12826,264,51,50.7917257,21.2322042,2/15/2019,9:34 PM
12827,292,17,24.8735859,-99.5758769,8/5/2019,11:34 PM
12828,79,44,13.6757837,-89.2894733,7/17/2019,1:32 AM
12829,54,55,-34.6787774,-58.6694618,12/24/2019,1:50 AM
12830,285,37,35.0995959,-89.862563,8/19/2019,2:38 AM
12831,213,12,40.6236168,47.7403034,5/3/2019,10:10 AM
12832,13,39,19.6089189,95.8399993,8/31/2019,7:28 PM
12833,33,22,50.3445622,16.1514707,8/27/2019,8:13 PM
12834,188,73,-24.4748345,-49.8956943,9/9/2019,6:47 PM
12835,148,58,53.2911347,-6.3506335,6/3/2019,11:35 AM
12836,261,58,57.8352611,61.6978774,10/21/2019,12:45 PM
12837,27,7,0.7013707,32.9029088,3/7/2019,12:09 PM
12838,8,79,14.5624842,121.0482871,11/14/2019,7:35 PM
12839,294,43,-3.7436735,-73.2516326,11/11/2019,9:54 AM
12840,29,43,11.01088,6.798413,6/18/2019,3:17 AM
12841,5,70,3.7953482,10.1367166,11/25/2019,7:32 PM
12842,5,79,25.8056887,68.4065979,5/16/2019,10:06 PM
12843,197,43,-6.6359299,106.8370122,7/25/2019,9:41 PM
12844,272,9,41.9986907,21.4874715,3/13/2019,9:09 PM
12845,109,55,15.2286069,-91.7859274,11/22/2019,11:35 PM
12846,100,72,35.9247112,139.7667822,6/16/2019,1:37 PM
12847,146,71,23.236168,111.409653,4/6/2019,2:33 PM
12848,222,15,29.8660859,121.5935283,12/10/2019,11:19 PM
12849,174,66,-13.5,48.86667,8/26/2019,11:12 PM
12850,18,18,29.181201,110.138102,5/10/2019,6:15 PM
12851,233,64,33.4547821,132.6048622,12/21/2019,4:50 PM
12852,171,22,13.5957,-89.8270894,9/28/2019,9:27 PM
12853,33,49,44.346784,5.8855505,4/22/2019,3:11 PM
12854,5,15,22.517585,113.39277,12/26/2019,11:44 AM
12855,47,49,31.114301,121.574951,1/31/2019,4:21 AM
12856,242,36,48.586322,7.7170649,1/1/2020,12:09 AM
12857,196,33,55.7,37.75,4/21/2019,12:52 PM
12858,117,46,-8.2538887,112.166867,3/26/2019,8:48 AM
12859,155,78,22.569804,113.869235,7/5/2019,6:20 AM
12860,71,1,36.6287219,140.6618666,8/21/2019,8:55 PM
12861,10,11,13.4124777,121.1790492,1/28/2019,2:56 PM
12862,162,52,28.225095,116.549282,3/3/2019,6:29 AM
12863,283,28,-23.1427013,-44.1663455,9/26/2019,2:32 AM
12864,169,29,9.2894242,12.2416715,12/31/2019,9:24 AM
12865,99,46,-30.2355009,-61.7285757,10/7/2019,6:12 PM
12866,157,45,55.7784607,27.9323817,9/17/2019,11:40 PM
12867,108,53,40.142128,94.661966,6/9/2019,5:51 AM
12868,48,47,30.741991,121.341969,8/22/2019,11:36 PM
12869,129,44,27.568278,117.562238,3/21/2019,3:50 PM
12870,259,74,1.574278,30.2397336,12/21/2019,3:37 PM
12871,186,7,14.5346437,121.0133007,3/4/2019,11:38 PM
12872,270,10,33.298364,111.482591,4/16/2019,9:06 PM
12873,238,69,38.263746,114.644894,1/31/2019,6:24 PM
12874,67,61,42.8911415,73.2320957,4/23/2019,12:34 PM
12875,177,58,-9.0633364,-78.589011,10/17/2019,6:23 AM
12876,167,78,39.8726158,45.3575191,8/9/2019,12:08 AM
12877,64,3,-8.1500032,112.3695412,5/6/2019,2:00 PM
12878,35,76,31.172739,115.008163,8/1/2019,11:11 AM
12879,290,47,48.7925732,-79.201011,4/14/2019,6:22 PM
12880,286,58,13.869601,124.3090475,9/18/2019,1:19 PM
12881,235,14,-6.6047761,108.024301,7/24/2019,2:43 AM
12882,82,73,12.5350875,124.7907837,1/1/2020,5:21 AM
12883,211,56,28.8876615,112.5841075,7/10/2019,3:09 PM
12884,191,61,-6.81146,106.92569,4/10/2019,12:17 AM
12885,7,6,-7.0271791,113.6293916,3/6/2019,9:22 AM
12886,277,26,53.7093085,31.7171894,4/29/2019,4:40 PM
12887,221,54,-23.6012232,-51.6392076,11/20/2019,9:30 PM
12888,291,17,25.049518,116.420098,5/5/2019,2:44 PM
12889,168,56,37.3844286,140.3940646,8/6/2019,9:47 PM
12890,79,49,43.4426097,-80.5443489,10/8/2019,7:03 PM
12891,278,10,54.3202047,19.5273042,4/30/2019,12:28 PM
12892,257,10,28.685244,80.621591,4/18/2019,9:24 PM
12893,241,38,28.574298,105.700019,12/20/2019,9:21 PM
12894,92,34,11.9050612,-86.0962783,9/18/2019,6:00 AM
12895,8,43,45.8860486,20.194172,10/28/2019,2:21 PM
12896,19,6,57.6437016,32.4624195,8/1/2019,1:34 PM
12897,25,19,-25.9685155,31.2483291,1/4/2020,4:56 AM
12898,58,69,6.485702,-75.393831,1/26/2019,2:32 PM
12899,100,16,-8.7176937,115.5625434,1/31/2019,2:45 AM
12900,298,24,40.7074498,14.8046066,10/30/2019,10:45 PM
12901,115,58,49.116169,6.1807997,8/9/2019,1:43 PM
12902,193,79,65.2012319,25.5341339,12/31/2019,6:17 PM
12903,296,40,52.176031,-6.5899765,5/16/2019,2:37 PM
12904,281,19,62.4150445,17.2885932,5/16/2019,6:49 PM
12905,117,68,55.1848061,30.201622,4/10/2019,9:43 PM
12906,29,32,15.18533,43.51122,6/22/2019,10:51 AM
12907,265,50,52.3310677,20.9706537,4/5/2019,6:30 PM
12908,96,72,-7.2966,108.1264,3/2/2019,1:06 PM
12909,105,29,51.7118861,22.9024512,4/3/2019,10:49 PM
12910,6,32,46.9758047,128.0462031,11/26/2019,6:23 AM
12911,113,41,37.8813153,127.7299707,4/7/2019,11:00 AM
12912,298,63,42.8434544,45.632656,2/21/2019,1:12 AM
12913,232,11,23.14355,53.7881,12/2/2019,5:50 PM
12914,213,65,-1.8844563,-48.7655306,11/4/2019,1:14 AM
12915,92,47,50.1028869,22.558021,2/9/2019,12:01 AM
12916,86,64,25.714796,100.193584,1/3/2020,5:33 AM
12917,34,63,31.132093,33.8032762,12/4/2019,11:54 PM
12918,195,20,49.26811,-100.99669,8/31/2019,6:11 PM
12919,183,21,51.3531567,39.3015305,10/16/2019,8:38 AM
12920,89,69,55.4787765,54.8619269,11/2/2019,10:22 AM
12921,150,31,-34.6143064,-58.7373137,1/26/2019,12:33 AM
12922,32,67,-8.3965,123.0856,7/10/2019,2:44 PM
12923,156,66,52.783041,126.540917,5/3/2019,1:31 PM
12924,48,5,-34.8435213,-58.6516777,6/2/2019,1:00 PM
12925,119,64,-20.5912573,48.5312279,4/26/2019,2:54 PM
12926,210,79,34.1672881,-118.153228,11/6/2019,2:44 AM
12927,61,54,19.2843786,-99.1894389,10/27/2019,4:59 PM
12928,235,11,2.7682671,-76.4215988,5/16/2019,9:06 AM
12929,153,26,13.4345789,122.6430631,3/4/2019,4:50 PM
12930,16,40,15.1805822,102.2575235,7/29/2019,2:14 AM
12931,234,2,-5.5205551,-47.4790966,5/28/2019,2:38 PM
12932,249,18,28.880153,120.415017,1/25/2019,8:30 PM
12933,176,69,43.8447278,4.3520438,8/16/2019,12:00 AM
12934,23,7,18.400092,109.752583,12/15/2019,10:50 PM
12935,57,63,-21.4261129,-45.9481612,5/13/2019,1:42 AM
12936,34,25,30.777355,113.696298,10/10/2019,6:06 PM
12937,130,48,-7.150975,110.1402594,2/13/2019,6:20 AM
12938,109,56,42.76631,129.427066,3/8/2019,10:10 AM
12939,58,48,41.6490501,-8.7836437,1/3/2020,7:34 PM
12940,192,12,16.1091703,120.0885626,9/22/2019,5:27 PM
12941,300,80,8.484387,-80.019341,7/6/2019,11:20 PM
12942,65,18,17.7302207,121.4674111,9/6/2019,8:26 PM
12943,296,68,4.6889438,-75.777846,6/21/2019,10:31 PM
12944,35,18,37.5697358,140.4907047,8/16/2019,6:32 PM
12945,146,47,39.360247,114.694283,1/19/2019,10:18 PM
12946,187,30,27.27476,-80.31823,3/10/2019,8:18 PM
12947,38,41,9.5608923,-73.3384471,10/16/2019,5:22 PM
12948,123,63,19.7553444,-70.8233213,5/11/2019,2:31 AM
12949,171,45,58.1214207,12.6443729,5/28/2019,11:35 AM
12950,49,40,31.7053821,35.2024425,5/3/2019,1:45 AM
12951,130,2,13.6902068,101.0701959,9/5/2019,5:59 PM
12952,126,36,-20.103416,57.5391225,7/5/2019,12:56 PM
12953,257,19,-11.6551492,-76.5026246,5/14/2019,9:19 AM
12954,258,43,3.5126215,33.9750018,3/14/2019,9:46 PM
12955,6,18,49.7524226,20.1868688,5/18/2019,3:01 PM
12956,244,73,30.572815,104.066801,5/14/2019,3:49 AM
12957,209,23,50.2227764,30.903976,1/25/2019,8:07 AM
12958,271,19,41.2791209,-8.6487108,3/11/2019,1:19 PM
12959,90,55,40.8151906,111.6954214,8/10/2019,3:58 PM
12960,81,5,36.6366667,109.5533333,12/13/2019,10:09 AM
12961,169,24,38.8757453,-7.1728338,12/11/2019,9:54 AM
12962,276,29,38.2800079,21.8330106,9/5/2019,2:40 PM
12963,2,55,47.407461,-1.18752,4/16/2019,2:07 PM
12964,138,74,27.6112399,-81.6621917,5/28/2019,1:31 AM
12965,188,13,39.5779145,48.9718588,3/31/2019,9:39 PM
12966,155,35,26.0977366,119.3081149,12/29/2019,10:23 PM
12967,261,13,14.7464846,121.0764017,11/24/2019,4:37 PM
12968,121,52,27.519549,114.073416,3/14/2019,8:02 PM
12969,117,70,39.9474817,116.4689261,7/15/2019,10:38 AM
12970,36,43,-6.22625,106.0253,6/12/2019,3:51 PM
12971,26,40,35.544405,129.3318295,6/10/2019,10:47 PM
12972,83,24,14.7902447,-90.9740093,11/10/2019,3:32 PM
12973,214,20,45.7089869,34.3874785,1/28/2019,12:44 AM
12974,49,30,-6.8903936,107.5889804,10/12/2019,1:05 AM
12975,6,60,41.6985084,-8.3404338,12/19/2019,2:57 AM
12976,238,38,41.343933,86.261321,3/14/2019,10:49 PM
12977,165,25,40.6690083,43.9553461,10/16/2019,1:17 PM
12978,262,28,8.1380673,100.1255164,12/23/2019,10:24 PM
12979,195,35,47.0163969,-68.1430029,11/25/2019,8:05 AM
12980,255,12,12.0457956,124.1609842,4/28/2019,2:03 AM
12981,265,59,14.6521259,100.0135929,10/7/2019,8:43 AM
12982,279,64,43.4945737,5.8978018,9/21/2019,2:17 PM
12983,149,55,53.4405231,36.8430918,8/15/2019,11:58 AM
12984,4,24,29.9108312,-95.6563119,9/7/2019,5:38 PM
12985,153,4,28.7163066,112.007869,8/27/2019,1:14 PM
12986,81,68,-0.9676533,-80.7089101,3/2/2019,10:22 AM
12987,159,11,22.654032,110.18122,11/19/2019,6:26 AM
12988,250,47,52.7189291,58.677007,8/20/2019,7:32 AM
12989,213,35,-34.0508783,23.0935283,12/5/2019,10:00 PM
12990,236,74,-12.3625094,-76.2272716,6/2/2019,6:49 PM
12991,57,57,15.7015084,104.6448531,10/2/2019,1:01 PM
12992,58,74,6.6746161,-3.9725378,11/30/2019,12:09 PM
12993,29,7,31.203196,119.301861,8/8/2019,4:31 AM
12994,104,15,7.619032,125.627616,5/17/2019,1:23 PM
12995,104,16,41.7683491,19.7859556,10/1/2019,5:25 PM
12996,234,30,-10.6113203,121.6083421,4/14/2019,5:23 PM
12997,218,5,30.7717757,-5.5459787,9/11/2019,2:04 PM
12998,295,77,32.990664,112.528308,10/30/2019,12:41 AM
12999,132,58,25.6765837,-100.2602364,10/10/2019,2:04 AM
13000,76,19,-22.2496709,-43.8290988,6/2/2019,11:10 AM
13001,154,39,-30.1114565,28.678979,12/23/2019,5:19 PM
13002,214,45,43.6158396,45.2369958,5/7/2019,12:28 PM
13003,162,52,35.7702315,-119.2578873,10/7/2019,3:55 AM
13004,48,30,7.1061769,125.6424056,2/2/2019,7:07 PM
13005,269,49,40.4222843,-80.0367259,9/15/2019,1:00 AM
13006,222,12,-19.7963816,34.8844867,6/11/2019,1:21 PM
13007,267,29,-7.4797342,110.2176941,3/21/2019,2:56 PM
13008,210,10,43.8164948,4.8090237,2/12/2019,6:54 PM
13009,210,56,51.513694,5.361629,10/15/2019,1:15 PM
13010,241,32,-21.2105191,-65.2103256,11/17/2019,9:58 PM
13011,155,34,-12.67442,-75.325157,8/18/2019,1:01 AM
13012,3,20,29.980362,119.420836,3/31/2019,10:59 PM
13013,127,2,-13.87016,-73.667793,11/10/2019,10:51 AM
13014,21,13,26.4524746,87.271781,12/31/2019,8:47 AM
13015,255,2,9.6470386,125.602355,2/16/2019,7:28 PM
13016,60,57,52.671181,18.78031,9/4/2019,10:45 AM
13017,165,8,37.369435,97.360984,12/17/2019,3:00 AM
13018,29,52,8.6800991,-82.855251,4/18/2019,9:45 PM
13019,39,21,21.0110318,106.5273651,10/28/2019,8:04 AM
13020,70,16,-7.3737257,107.7103291,5/9/2019,1:19 AM
13021,129,52,-6.866705,107.6626743,9/1/2019,7:38 AM
13022,278,67,-5.3971396,105.2667887,8/8/2019,10:25 AM
13023,123,38,50.6927144,16.7525932,7/27/2019,4:34 PM
13024,137,46,50.7535287,23.763773,9/11/2019,4:46 AM
13025,185,24,5.4600818,-73.98004,2/1/2019,2:24 AM
13026,139,76,19.710125,-99.1400807,10/30/2019,12:52 AM
13027,173,7,49.8117449,6.2541216,6/18/2019,5:23 PM
13028,96,77,-7.382645,107.7458559,6/28/2019,9:29 AM
13029,63,31,47.23123,98.5714,1/23/2019,2:08 AM
13030,5,30,-34.6738798,-58.4933597,7/20/2019,8:56 AM
13031,221,25,-3.983424,119.8612703,12/5/2019,2:01 PM
13032,118,43,39.4665574,-31.1474124,3/21/2019,12:59 PM
13033,197,24,-34.6824081,-58.5146668,11/20/2019,1:21 PM
13034,226,58,50.7784708,16.0928295,11/26/2019,7:25 AM
13035,144,72,-7.6646951,110.3189662,4/19/2019,12:19 AM
13036,86,30,47.524025,124.458692,9/16/2019,12:45 PM
13037,77,19,55.47785,38.90906,11/15/2019,12:00 PM
13038,77,37,-21.8898802,-47.6455169,3/22/2019,10:56 PM
13039,170,41,52.6052298,48.9659955,2/4/2019,1:52 AM
13040,111,64,-28.7137096,-49.3091437,3/9/2019,2:04 PM
13041,213,15,-19.6189005,-44.0404979,6/11/2019,8:19 AM
13042,111,57,47.5173564,42.1602043,3/1/2019,2:33 PM
13043,38,50,60.6739776,17.1574569,2/5/2019,8:08 PM
13044,76,28,4.087552,11.20197,7/17/2019,3:57 AM
13045,21,29,52.1675198,20.8799274,4/1/2019,11:03 AM
13046,7,59,40.7093697,20.6973469,12/12/2019,11:03 AM
13047,11,2,24.674624,102.904318,2/15/2019,5:23 AM
13048,223,15,-6.9967,112.8419,4/30/2019,12:39 AM
13049,267,22,46.95,79.66667,8/8/2019,5:11 AM
13050,107,13,35.0435187,25.0928704,3/18/2019,9:04 PM
13051,252,68,-0.5860463,100.8620804,2/26/2019,12:20 AM
13052,293,31,27.569517,110.001922,4/17/2019,7:08 AM
13053,227,19,14.0246473,-0.0233208,1/28/2019,6:00 AM
13054,206,32,43.82551,81.872025,9/8/2019,1:31 PM
13055,56,59,52.1683391,18.553654,10/11/2019,9:39 AM
13056,131,9,51.490189,5.4711208,6/19/2019,7:43 AM
13057,43,31,15.7734482,103.0472164,10/30/2019,9:18 PM
13058,7,78,57.7197857,12.933356,5/31/2019,1:29 PM
13059,74,72,42.3604802,-71.0590624,8/22/2019,5:28 PM
13060,126,10,-4.6589357,120.3594043,6/12/2019,4:17 PM
13061,223,8,54.1649073,37.5852425,8/20/2019,5:03 AM
13062,82,22,7.6738908,36.8357927,5/4/2019,2:15 AM
13063,220,75,29.625298,110.912619,12/2/2019,9:44 AM
13064,122,55,6.1191928,100.3707441,1/18/2019,3:02 AM
13065,8,12,6.2820276,10.2852532,4/7/2019,1:20 AM
13066,82,77,37.8199686,140.5540146,7/10/2019,1:28 PM
13067,269,13,23.394325,110.079379,3/20/2019,1:27 AM
13068,81,80,53.84455,18.09998,5/19/2019,5:09 AM
13069,120,45,36.854929,114.503339,9/26/2019,9:11 PM
13070,63,48,11.77882,122.145942,12/29/2019,1:28 PM
13071,150,22,43.3423246,1.2606792,3/12/2019,1:08 AM
13072,8,51,-6.4712737,110.8171082,1/22/2019,11:12 AM
13073,70,60,15.1650908,120.5657329,5/12/2019,4:01 AM
13074,24,45,41.1604713,-7.7452871,11/22/2019,1:56 AM
13075,118,2,-7.2652612,109.3575011,11/11/2019,11:03 PM
13076,154,28,-6.9775856,110.5424021,6/10/2019,7:05 AM
13077,175,25,-13.1612425,-74.2152331,9/12/2019,9:01 AM
13078,70,64,40.6627728,68.5446228,4/11/2019,8:31 AM
13079,49,25,37.187796,115.387259,8/7/2019,4:57 AM
13080,66,60,35.9132087,128.8189471,9/3/2019,6:15 PM
13081,280,8,29.049672,93.953264,2/17/2019,1:50 PM
13082,213,48,50.0628163,19.722311,7/15/2019,6:06 AM
13083,234,18,-6.2194518,107.2991511,6/12/2019,7:55 PM
13084,8,54,-18.0197815,31.067907,8/26/2019,12:33 AM
13085,156,78,47.9318074,5.2893597,3/25/2019,10:19 AM
13086,125,57,54.9670821,49.0342414,10/14/2019,12:13 PM
13087,96,61,-6.6780425,106.9172768,2/20/2019,5:57 PM
13088,73,66,39.982718,117.078294,1/10/2020,6:31 PM
13089,36,50,7.073684,124.720103,10/1/2019,11:44 PM
13090,262,63,13.5709049,123.3833727,5/23/2019,7:38 AM
13091,142,38,-7.8165708,-78.416925,2/22/2019,1:18 PM
13092,247,17,5.472709,-74.667984,10/30/2019,12:37 PM
13093,250,80,-14.4296108,-67.5350917,11/5/2019,7:04 AM
13094,173,30,-38.951448,-67.993234,9/21/2019,9:44 AM
13095,196,47,16.7742464,121.0882915,6/28/2019,10:26 PM
13096,84,46,38.9080786,-77.0406147,6/19/2019,4:46 PM
13097,119,58,40.5851643,46.8429953,3/3/2019,8:49 PM
13098,53,78,35.6119879,138.9418829,7/11/2019,4:18 PM
13099,126,71,45.0486976,16.3746171,1/30/2019,10:59 AM
13100,80,33,-27.593609,-48.5027406,4/16/2019,12:40 PM
13101,41,73,30.327543,120.158598,12/20/2019,5:07 PM
13102,72,68,58.4078726,51.1841486,2/13/2019,5:08 PM
13103,243,60,55.0615034,59.9082587,8/23/2019,7:42 AM
13104,150,58,35.408609,117.146885,7/20/2019,9:54 AM
13105,186,5,26.656649,116.799278,4/9/2019,3:17 AM
13106,188,46,29.9588757,30.9006905,2/22/2019,7:49 PM
13107,200,32,44.2642895,5.940651,3/23/2019,7:54 PM
13108,291,34,41.2263185,-8.344485,2/14/2019,11:56 PM
13109,15,43,33.9972134,72.1486548,4/9/2019,11:49 AM
13110,67,78,-6.9158,112.5541,6/9/2019,4:15 AM
13111,229,66,-17.566223,-63.2238376,10/27/2019,9:30 AM
13112,171,53,40.767544,114.886335,12/8/2019,1:57 PM
13113,73,68,25.763034,107.701307,11/18/2019,7:16 AM
13114,226,8,50.480431,121.682569,10/4/2019,1:12 PM
13115,103,70,24.660711,118.460176,3/18/2019,5:41 AM
13116,300,38,-7.503663,110.271099,8/17/2019,3:06 AM
13117,66,32,39.36445,112.992497,3/19/2019,4:27 PM
13118,14,49,43.4945737,5.8978018,10/4/2019,8:04 PM
13119,102,78,-2.673867,139.7728757,3/11/2019,11:14 AM
13120,146,57,52.655184,-7.2584,9/8/2019,12:40 AM
13121,146,80,30.864034,120.09953,1/9/2020,8:30 AM
13122,250,73,31.2171769,121.5316367,10/23/2019,1:17 PM
13123,236,34,39.9716709,44.5352163,9/2/2019,10:09 PM
13124,241,72,38.6675581,128.3176776,2/28/2019,2:54 AM
13125,74,34,27.7244646,100.7887231,8/7/2019,12:56 PM
13126,199,20,6.3336659,1.5281253,10/13/2019,10:39 AM
13127,284,68,23.5958633,120.2858846,4/7/2019,6:35 PM
13128,95,4,51.5021976,15.8075614,1/22/2019,3:34 AM
13129,284,67,52.3738284,4.8886159,11/5/2019,9:49 PM
13130,297,32,34.9690901,63.1443045,6/20/2019,8:17 PM
13131,217,47,11.7629173,124.3277267,2/12/2019,5:51 AM
13132,158,79,13.8135951,100.4227992,11/15/2019,4:41 PM
13133,245,35,10.333974,-73.180718,7/24/2019,1:18 PM
13134,190,41,53.4460678,10.1569956,10/6/2019,9:48 PM
13135,265,37,22.3363608,103.8437852,10/20/2019,9:54 AM
13136,239,80,50.7671084,35.267666,8/17/2019,4:36 PM
13137,256,5,48.8610504,2.3237084,1/26/2019,3:12 PM
13138,218,28,14.6698,-90.357,7/17/2019,4:09 AM
13139,272,65,41.0699247,-80.6937177,11/10/2019,4:00 PM
13140,155,56,17.9567646,-102.1943485,11/16/2019,10:55 AM
13141,39,30,-6.6758708,-79.032016,8/30/2019,5:50 PM
13142,19,7,44.8147261,65.5887379,1/13/2020,6:39 AM
13143,232,7,-3.9020493,135.7900209,2/17/2019,1:09 AM
13144,93,22,8.508983,125.969667,2/17/2019,11:27 AM
13145,271,39,38.7865307,-9.3643528,1/28/2019,3:00 AM
13146,275,52,45.5159664,-73.4049684,8/28/2019,11:01 AM
13147,238,28,39.042852,117.318781,2/11/2019,6:52 AM
13148,279,38,14.6031411,121.0959448,9/26/2019,9:13 AM
13149,24,17,60.145521,16.17123,8/25/2019,5:30 PM
13150,280,15,11.1051054,122.642712,2/5/2019,7:13 PM
13151,193,6,38.865603,106.2151654,5/15/2019,9:23 AM
13152,237,24,36.2944144,28.1620173,7/6/2019,4:46 PM
13153,216,62,57.9679793,31.6515246,2/18/2019,2:52 AM
13154,64,72,40.4168034,23.0102888,1/23/2019,3:03 AM
13155,246,62,39.4113773,-8.803326,4/5/2019,5:01 AM
13156,52,64,40.0672874,20.1045229,3/31/2019,4:47 AM
13157,140,23,46.6511382,16.0834627,3/29/2019,8:34 PM
13158,96,1,40.7746041,20.2385432,2/9/2019,6:07 PM
13159,8,50,23.684162,116.527977,7/28/2019,5:35 PM
13160,194,70,-15.4996879,-70.129653,5/24/2019,6:36 PM
13161,131,29,-5.3383734,119.3831026,6/14/2019,11:28 AM
13162,217,70,35.7441454,138.4737282,2/19/2019,6:54 AM
13163,44,76,39.0063718,117.6852235,2/13/2019,7:01 AM
13164,71,70,-15.18339,-72.858932,11/28/2019,7:54 AM
13165,81,77,-0.6349893,117.4086488,7/3/2019,9:36 AM
13166,123,1,40.024391,127.9682453,9/27/2019,11:47 AM
13167,138,1,34.8066794,32.4212424,10/25/2019,4:32 AM
13168,285,52,43.3050854,68.2346884,3/28/2019,8:56 AM
13169,16,35,48.8282801,2.7011678,4/10/2019,6:48 AM
13170,148,49,53.9956452,17.4069308,11/7/2019,9:06 PM
13171,11,47,53.158984,-7.185387,10/6/2019,3:23 AM
13172,183,14,10.630446,122.977964,6/9/2019,7:50 AM
13173,91,57,40.9937134,-8.2760021,11/8/2019,6:24 AM
13174,13,71,27.646096,113.496999,3/31/2019,7:33 PM
13175,204,20,48.0951271,114.5356247,9/23/2019,4:25 PM
13176,72,50,52.5593051,13.4761485,3/29/2019,11:24 PM
13177,102,25,39.128502,113.139828,12/7/2019,7:23 AM
13178,276,48,39.035613,115.213446,5/6/2019,6:38 PM
13179,47,48,39.728801,115.751364,6/18/2019,11:18 PM
13180,73,55,32.78,-96.8,4/6/2019,3:40 PM
13181,22,53,49.4424226,34.6731345,9/22/2019,1:53 AM
13182,31,6,48.48333,124.48333,11/18/2019,12:36 PM
13183,58,66,3.9356389,41.8551162,7/31/2019,11:36 AM
13184,107,19,34.3103535,133.8255351,9/4/2019,5:09 PM
13185,269,30,50.0005878,15.5572849,12/26/2019,11:37 PM
13186,91,19,30.900941,115.610077,1/3/2020,3:49 PM
13187,132,38,43.42993,83.26077,6/21/2019,10:33 PM
13188,209,65,-37.1534439,-56.8913573,9/5/2019,12:25 AM
13189,254,61,27.6873608,83.4323375,11/17/2019,7:14 PM
13190,163,27,9.6365101,123.8536209,4/16/2019,5:46 AM
13191,37,1,49.6651197,18.0504041,10/30/2019,12:05 PM
13192,231,50,45.0317123,15.9142627,5/29/2019,1:20 PM
13193,137,29,-9.8492904,119.7371425,9/2/2019,1:26 PM
13194,36,2,-31.413822,-64.485902,3/14/2019,1:57 AM
13195,99,57,39.9041999,116.4073963,5/30/2019,2:19 AM
13196,129,22,44.0461726,16.8557453,5/4/2019,9:03 AM
13197,145,30,48.1221425,37.8765944,6/7/2019,1:41 PM
13198,48,71,11.4222249,122.055373,9/1/2019,10:41 PM
13199,288,9,31.53537,34.97192,10/8/2019,5:51 AM
13200,278,1,36.5098375,37.3373042,4/9/2019,12:48 AM
13201,76,43,57.5067967,50.5077168,5/13/2019,4:09 PM
13202,178,69,56.2760278,31.6739899,4/3/2019,7:46 AM
13203,181,61,36.6493964,139.8816085,9/28/2019,1:34 PM
13204,47,41,-8.8025,117.7774,2/19/2019,5:05 PM
13205,238,37,32.010214,119.606439,4/25/2019,8:26 AM
13206,163,68,57.9282881,30.7057423,8/21/2019,6:46 PM
13207,170,33,39.6883601,-8.9606173,7/21/2019,12:17 PM
13208,124,50,32.1856272,20.5870955,8/13/2019,4:40 PM
13209,260,29,41.5175253,-8.6009313,8/28/2019,5:59 PM
13210,219,10,16.0392291,103.7473053,8/11/2019,2:53 PM
13211,151,14,35.6803,51.0193,10/17/2019,3:19 PM
13212,227,71,7.7381338,122.8349537,10/21/2019,9:16 PM
13213,295,7,56.7279731,41.0643386,6/18/2019,12:38 PM
13214,274,11,8.1087597,-11.8478324,11/1/2019,2:07 AM
13215,210,78,40.324768,97.521763,5/2/2019,7:08 PM
13216,43,30,52.372196,140.442719,4/16/2019,10:02 AM
13217,169,44,7.0055806,125.0923723,8/25/2019,8:28 PM
13218,13,58,37.219543,122.117995,10/23/2019,12:43 AM
13219,16,37,21.241735,-77.8267218,10/21/2019,5:56 PM
13220,197,20,46.0759677,18.2320497,1/26/2019,6:40 AM
13221,113,19,34.8702789,138.2530386,4/16/2019,5:33 PM
13222,106,60,6.6683194,124.7082395,12/27/2019,12:42 AM
13223,23,41,-6.6063841,106.7617984,2/8/2019,1:01 AM
